147,"NCT03687944","Unsupported Upper Limb Exercise Test in Rheumatoid Arthritis",,"Recruiting","No Results Available","Rheumatoid Arthritis","Other: Validity and reliability","Unsupported Upper Limb Exercise Test|6 minute pegboard and ring test","Pamukkale University","All","18 Years to 65 Years   (Adult, Older Adult)","","70","Other","Observational","Observational Model: Other|Time Perspective: Other","60116787-020/58593","July 15, 2018","October 15, 2018","October 30, 2018","September 27, 2018","null","September 27, 2018","Pamukkale University, Denizli, Kinikli, Turkey","","https://ClinicalTrials.gov/show/NCT03687944"
148,"NCT03687931","A Clinical Study to Assess the Efficacy and Safety of Dexamethasone Suspension for Cataract Surgery",,"Recruiting","No Results Available","Inflammation Eye","Drug: Dexamethasone","Anterior Chamber Cell","iDrop, Inc.","All","40 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","60","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","C-01","August 26, 2018","February 2019","February 2019","September 27, 2018","null","September 28, 2018","Arizona Eye Center, Chandler, Arizona, United States","","https://ClinicalTrials.gov/show/NCT03687931"
149,"NCT03687918","External Validation of Prostate MRI QCAD/Lyon","DIJON-CAD","Recruiting","No Results Available","Prostate Cancer","Other: Assessment of the performances of QCAD/Lyon in characterizing Gleason ≥7 cancers among contoured lesions","Area under the receiver operating characteristic curve for detection of Gleason ≥7 cancers (with 95% confidence interval)","Hospices Civils de Lyon","Male","18 Years and older   (Adult, Older Adult)","","80","Other","Observational","Observational Model: Cohort|Time Perspective: Retrospective","DIJON-CAD","June 1, 2018","September 30, 2018","October 1, 2018","September 27, 2018","null","September 27, 2018","Department of pathology, CHU de Dijon, Dijon, France|Department of radiology and nuclear medicine, Centre anti-cancéreux Georges-François Leclerc, Dijon, Dijon, France|Department of radiology, CHU de Dijon, Dijon, France|Department of urology, CHU de Dijon, Dijon, France|Department of biostatistics, Université Joseph Fourrier, Grenoble, France|Department of vascular and urinary imaging, hôpital Edouard Herriot, Hospices Civils de Lyon, Lyon, France|LabTau, INSERM unit 1032, Lyon, Lyon, France","","https://ClinicalTrials.gov/show/NCT03687918"
150,"NCT03687905","Proliferative Lupus Nephritis Treatment With Chloroquine and Hydroxychloroquine",,"Recruiting","No Results Available","Proliferative Nephritis|Chloroquine Retinopathy","Drug: Chloroquine|Drug: Hydroxychloroquine","Fundus examination as screening test","Tanta University","All","10 Years to 18 Years   (Child, Adult)","","60","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","Fatma","September 18, 2018","March 31, 2019","September 30, 2019","September 27, 2018","null","September 27, 2018","Fatma Gheet, Tanta, Egypt","","https://ClinicalTrials.gov/show/NCT03687905"
151,"NCT03687892","Establishing Functional Biomarkers for Spaced Theta-Burst Stimulation",,"Terminated","No Results Available","Healthy Volunteers","Device: continuous Theta Burst Stimulation|Device: intermittent Theta Burst Stimulation","Changes in Motor Evoked Potential|Change from baseline resting-state functional connectivity between the M1 hotspot and other motor areas immediately post-TBS|Change from baseline motor cortex activity as assessed by the BOLD signal immediately post-TBS|Changes in arterial perfusion","Stanford University","All","18 Years and older   (Adult, Older Adult)","Not Applicable","10","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Participant)|Primary Purpose: Basic Science","39234","October 19, 2017","March 1, 2018","March 1, 2018","September 27, 2018","null","September 27, 2018","Stanford University, Palo Alto, California, United States","","https://ClinicalTrials.gov/show/NCT03687892"
152,"NCT03687879","Women's Evaluation of the Childbirth Experience: From Pregnancy to Postpartum","EVA (ECE)","Recruiting","No Results Available","Childbirth Problems|Pregnancy Related|Behavior Problem","Other: Questionnaires","Proportion of women reporting inappropriate behavior","Hospices Civils de Lyon","Female","18 Years and older   (Adult, Older Adult)","","900","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","69HCL18_0172","September 17, 2018","January 2019","January 2019","September 27, 2018","null","September 27, 2018","Réseau AURORE, service de gynécologie Obstétrique, Hôpital de la Croix-Rousse, Lyon, France","","https://ClinicalTrials.gov/show/NCT03687879"
153,"NCT03687866","Non-invasive Screening of Fetal Trisomy 21 by Digital PCR","dPNI-T21","Active, not recruiting","No Results Available","Trisomy 21","Genetic: non invasive prenatal testing","feasibility of non invasive prenatal testing with digital PCR","University Hospital, Caen","Female","18 Years and older   (Adult, Older Adult)","","776","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","14-048","January 2013","September 2015","December 2018","September 27, 2018","null","September 27, 2018","Arnaud Molin, Caen, France","","https://ClinicalTrials.gov/show/NCT03687866"
154,"NCT03687853","Application of Intrahepatic Arterial Infusion Chemotherapy for Patients With High Risk of Liver Metastases After Pancreatic Cancer Surgery",,"Enrolling by invitation","No Results Available","Pancreatic Ductal Adenocarcinoma|Who Have High CTCs Count in Portal Venous Blood|Liver Metastases","Device: Intrahepatic Arterial Infusion","Death","Peking University Third Hospital","All","18 Years to 70 Years   (Adult, Older Adult)","Not Applicable","80","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Prevention","HAI PDCA 1.0","January 1, 2017","December 31, 2018","December 31, 2019","September 27, 2018","null","September 27, 2018","Department of General Surgery,Peking University Third Hospital, Beijing, Beijing, China","","https://ClinicalTrials.gov/show/NCT03687853"
155,"NCT03687840","Spatio-Temporal Gait Parameters and Gait Symmetry In Diabetic Lower Extremity Burn Injury.",,"Completed","No Results Available","Diabetic Polyneuropathy|Foot Injuries","Diagnostic Test: gait analysis","Step Length|Stride Length|Step Width|Foot Progression Angle|Speed|Cadence|Percentage of Double Support|Percentage of Stance|Percentage of Swing|Symmetry Index","Recep Tayyip Erdogan University Training and Research Hospital|Hacettepe University|Ankara Training and Research Hospital","All","18 Years to 65 Years   (Adult, Older Adult)","Not Applicable","28","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Screening","GO 17/07","February 14, 2017","February 11, 2018","March 11, 2018","September 27, 2018","null","September 27, 2018","Ankara Training and Research Hospital, Ankara, Cankaya, Turkey|Numune Training and Research Hospital, Ankara, Cankaya, Turkey","","https://ClinicalTrials.gov/show/NCT03687840"
156,"NCT03687827","A Research Study to Compare the Effect of Insulin Degludec and Insulin Glargine on Blood Sugar Levels in People With Type 2 Diabetes - the SWITCH PRO Study","SWITCH PRO","Not yet recruiting","No Results Available","Diabetes Mellitus, Type 2","Drug: Insulin degludec|Drug: Insulin glargine","Time spent in glycaemic target range 70-180 mg/dL (3.9-10.0 mmol/L) both inclusive, using flash glucose monitoring (FGM)|Time spent in tight glycaemic target range 70-140 mg/dL (3.9-7.8 mmol/L) both inclusive, using FGM|Time spent in nocturnal glycaemic target range 70-140 mg/dL (3.9-7.8 mmol/L) both inclusive, in the nocturnal period (00:01 am - 05:59 am both inclusive) using FGM|Level of glycated haemoglobin (HbA1c)|Mean glucose levels using FGM","Novo Nordisk A/S","All","18 Years and older   (Adult, Older Adult)","Phase 4","502","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","NN1250-4419|U1111-1203-0580|2017-004047-20","October 2, 2018","December 23, 2019","December 30, 2019","September 27, 2018","null","September 27, 2018","Novo Nordisk Investigational Site, Chandler, Arizona, United States|Novo Nordisk Investigational Site, Tucson, Arizona, United States|Novo Nordisk Investigational Site, Fresno, California, United States|Novo Nordisk Investigational Site, Lancaster, California, United States|Novo Nordisk Investigational Site, Northridge, California, United States|Novo Nordisk Investigational Site, Poway, California, United States|Novo Nordisk Investigational Site, Van Nuys, California, United States|Novo Nordisk Investigational Site, Hamden, Connecticut, United States|Novo Nordisk Investigational Site, Bradenton, Florida, United States|Novo Nordisk Investigational Site, Cooper City, Florida, United States|Novo Nordisk Investigational Site, Hollywood, Florida, United States|Novo Nordisk Investigational Site, New Port Richey, Florida, United States|Novo Nordisk Investigational Site, Orlando, Florida, United States|Novo Nordisk Investigational Site, Pembroke Pines, Florida, United States|Novo Nordisk Investigational Site, Skokie, Illinois, United States|Novo Nordisk Investigational Site, Topeka, Kansas, United States|Novo Nordisk Investigational Site, Lexington, Kentucky, United States|Novo Nordisk Investigational Site, Boston, Massachusetts, United States|Novo Nordisk Investigational Site, Boston, Massachusetts, United States|Novo Nordisk Investigational Site, Kalispell, Montana, United States|Novo Nordisk Investigational Site, New Windsor, New York, United States|Novo Nordisk Investigational Site, Greenville, North Carolina, United States|Novo Nordisk Investigational Site, Statesville, North Carolina, United States|Novo Nordisk Investigational Site, Cincinnati, Ohio, United States|Novo Nordisk Investigational Site, Toledo, Ohio, United States|Novo Nordisk Investigational Site, Pelzer, South Carolina, United States|Novo Nordisk Investigational Site, Dakota Dunes, South Dakota, United States|Novo Nordisk Investigational Site, Nashville, Tennessee, United States|Novo Nordisk Investigational Site, Amarillo, Texas, United States|Novo Nordisk Investigational Site, Kerrville, Texas, United States|Novo Nordisk Investigational Site, San Antonio, Texas, United States|Novo Nordisk Investigational Site, San Antonio, Texas, United States|Novo Nordisk Investigational Site, San Antonio, Texas, United States|Novo Nordisk Investigational Site, Calgary, Alberta, Canada|Novo Nordisk Investigational Site, Victoria, British Columbia, Canada|Novo Nordisk Investigational Site, Concord, Ontario, Canada|Novo Nordisk Investigational Site, Etobicoke, Ontario, Canada|Novo Nordisk Investigational Site, London, Ontario, Canada|Novo Nordisk Investigational Site, Markham, Ontario, Canada|Novo Nordisk Investigational Site, Oakville, Ontario, Canada|Novo Nordisk Investigational Site, Toronto, Ontario, Canada|Novo Nordisk Investigational Site, Toronto, Ontario, Canada|Novo Nordisk Investigational Site, Montreal, Quebec, Canada|Novo Nordisk Investigational Site, Bialystok, Poland|Novo Nordisk Investigational Site, Gdansk, Poland|Novo Nordisk Investigational Site, Lublin, Poland|Novo Nordisk Investigational Site, Warszawa, Poland|Novo Nordisk Investigational Site, Ponce, Puerto Rico|Novo Nordisk Investigational Site, Bratislava, Slovakia|Novo Nordisk Investigational Site, Bratislava, Slovakia|Novo Nordisk Investigational Site, Bytca, Slovakia|Novo Nordisk Investigational Site, Levice, Slovakia|Novo Nordisk Investigational Site, Malacky, Slovakia|Novo Nordisk Investigational Site, Nove Mesto nad Vahom, Slovakia|Novo Nordisk Investigational Site, Nove Zamky, Slovakia|Novo Nordisk Investigational Site, Trebisov, Slovakia|Novo Nordisk Investigational Site, Trnava, Slovakia|Novo Nordisk Investigational Site, Zilina, Slovakia","","https://ClinicalTrials.gov/show/NCT03687827"
157,"NCT03687814","Low FODMAP Plus PEG 3350 for the Treatment of Patients With Irritable Bowel Syndrome-Constipation",,"Not yet recruiting","No Results Available","Irritable Bowel Syndrome Characterized by Constipation","Other: Low FODMAP diet/PEG 3350|Other: sham diet/PEG 3350","Improvement of abdominal pain as measured by 11-point numerical rating scale|Bloating|abdominal discomfort|Mean number of SBMs per day|Mean weekly number of spontaneous complete bowel movements|Composite endpoint: Full responder was defined as a patient with >3 SBM per week, an increase of ≥1 SBM per week and >30% pain reduction.|stool consistency|Straining|IBS-QOL|HADS score|WPAI questionnaire|Sleep Assessment questionnaire","University of Michigan","All","18 Years and older   (Adult, Older Adult)","Early Phase 1","78","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment","HUM00139784","October 1, 2018","August 1, 2020","August 1, 2020","September 27, 2018","null","September 27, 2018","","","https://ClinicalTrials.gov/show/NCT03687814"
158,"NCT03687801","Clinically Implementing Online Hearing Support Within Hearing Organization",,"Recruiting","No Results Available","Hearing Impairment","Behavioral: Online hearing support|Behavioral: Control group","Change is assesed for The Hearing Handicap Inventory for the Elderly (HHIE)","Sodra Alvsborgs Hospital","All","20 Years and older   (Adult, Older Adult)","Not Applicable","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Supportive Care","e-Hearing","September 2018","June 2019","August 2019","September 27, 2018","null","September 27, 2018","Hearing Clinic, Hearing Organization, Boras, Vastra Gotalandsregion, Sweden","","https://ClinicalTrials.gov/show/NCT03687801"
159,"NCT03687788","The Effect of Laughter Therapy on Life Satisfaction and Loneliness",,"Completed","No Results Available","Older Adults","Behavioral: Laughter Therapy","De Jong Gierveld Loneliness Scale (DJGLS) scores|Life Satisfaction Scale (LSS) scores","Selcuk University","All","65 Years and older   (Older Adult)","Not Applicable","62","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Supportive Care","2017/185","February 26, 2018","March 5, 2018","April 6, 2018","September 27, 2018","null","September 27, 2018","Selcuk University Health Science Faculty, Konya, Selcuklu, Turkey","","https://ClinicalTrials.gov/show/NCT03687788"
160,"NCT03687775","CMC I Stability Intraoperative",,"Recruiting","No Results Available","Osteoarthritis Thumb|Arthrosis of First Carpometacarpal Joint|Joint Instability","Other: Stability assessment","Primary thumb stability in newton measured with DaSta|Thumb stability in newton measured with DaSta after suspension, interposition and joint capsule closure|Qualitative primary thumb stability in 3 point rating scale|Correlation and relationship between all patient-related and clinical parameters with the measured stability","Schulthess Klinik","All","18 Years and older   (Adult, Older Adult)","","67","Other","Observational","Observational Model: Case-Only|Time Perspective: Cross-Sectional","DSG-Stabi","September 2018","November 2019","November 2019","September 27, 2018","null","September 27, 2018","Schulthess Klinik, Zürich, ZH, Switzerland","","https://ClinicalTrials.gov/show/NCT03687775"
161,"NCT03687762","Back on Track to Healthy Living Study","BOT","Recruiting","No Results Available","Low Back Pain, Recurrent","Behavioral: Cognitive Therapy (CT)|Behavioral: Mindfulness Meditation (MM)|Behavioral: Activation Skills (AS)","Change in Pain Interference|Change in Pain Intensity|Change in Mood|Change in Physical Function|Change in Sleep Quality|Change in Depression|Change in Medication Use","University of Washington|Rush University|Medical University of South Carolina|The University of Queensland|National Center for Complementary and Integrative Health (NCCIH)","All","18 Years and older   (Adult, Older Adult)","Not Applicable","300","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","STUDY00003841|R01AT008559","September 7, 2018","May 2022","May 2022","September 27, 2018","null","September 27, 2018","University of Washington, Ninth and Jefferson Building, Seattle, Washington, United States","","https://ClinicalTrials.gov/show/NCT03687762"
162,"NCT03687749","Presentation of First Time Attenders at Lymphedema Clinics",,"Recruiting","No Results Available","Lymphedema|Breast Neoplasm","","Extracellular fluid in the arm|Arm volume|Pitting|Self-reported signs and symptoms of lymphedema|Impairments in function, activity limitations, and participation restrictions of patients with arm lymphedema|Global Health Status/Quality of Life Score|Body perception|Pain intensity assessed with the Numeric Rating Scale|Prevalence of neuropathic pain|Tactile acuity (Two-point discrimination)|Mechanical detection and pain threshold|Temporal summation","Universitaire Ziekenhuizen Leuven|University of Sydney","Female","18 Years and older   (Adult, Older Adult)","","200","Other","Observational","Observational Model: Case-Control|Time Perspective: Cross-Sectional","S59883","February 1, 2017","February 1, 2020","December 31, 2020","September 27, 2018","null","September 27, 2018","University of Sydney, Faculty of Health Sciences, Sydney, New South Wales, Australia|University Hospital Leuven, Leuven, Belgium","","https://ClinicalTrials.gov/show/NCT03687749"
163,"NCT03687736","Subject Satisfaction With AbobutulinumtoxinA Treatment","DREAM","Not yet recruiting","No Results Available","Glabellar Frown Lines","Biological: AbobotulinumtoxinA","Subject Satisfaction every six months by direct questioning|Evaluate subject satisfaction with treatment utilizing the Subject Satisfaction Questionnaire|Evaluate subject satisfaction using the FACE-Q Appraisal of Lines - Between Eyebrows|Evaluate the impact of treatment using the FACE-Q Appraisal of Lines - Psychological Function|Subject Self-Assessment using a 4-point categorical scale|Investigator Live Assessment using a 4-point photographic scale of glabellar line severity|Treatment Response","Q-Med AB","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 4","120","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Other","43USD1802","October 2018","November 2019","December 2019","September 27, 2018","null","September 27, 2018","Rejuva Medical Aesthetics, Los Angeles, California, United States|The Maas Clinic, San Francisco, California, United States|Ava MD, Santa Monica, California, United States|AboutSkin Research, LLC, Greenwood Village, Colorado, United States|Chicago Cosmetic Surgery & Dermatology, Chicago, Illinois, United States|Skin Specialist, PC, Omaha, Nebraska, United States","","https://ClinicalTrials.gov/show/NCT03687736"
164,"NCT03687723","Observational Study of the Clinical Use of the OCS™ Heart",,"Recruiting","No Results Available","Heart Transplantation","Device: OCS Heart System","Patient Survival|Patient and Graft Survival","Hannover Medical School","All","Child, Adult, Older Adult","","60","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","OCS-Heart-2016","October 2016","December 2021","October 2022","September 27, 2018","null","September 27, 2018","Hannover Medical School, Department of Cardiothoracic, Transplant and Vascular Surgery, Hannover, Germany","","https://ClinicalTrials.gov/show/NCT03687723"
165,"NCT03687710","The Comparative Effectiveness Dementia & Alzheimer's Registry","CEDAR","Active, not recruiting","No Results Available","Alzheimer Disease|Mild Cognitive Impairment","Behavioral: Multidomain precision medicine intervention","Change from Baseline in Alzheimer's Prevention Initiative Cognitive Composite (APCC) every 6 months|Change from Baseline in Cognitive Aging Composite (CAC) every 6 months|Change from Baseline of Australian National University - Alzheimer's Disease Risk Score (ANU-ADRI) at 6 months|Change in Baseline on Cardiovascular Risk Factors, Aging, and Incidence of Dementia (CAIDE) Risk Score at 18 months|Change from Baseline on American College of Cardiology / American Heart Association Cardiovascular Risk Percentage at 18 months|Change from Baseline on Multi-Ethnic Study of Atherosclerosis (MESA) Risk Percentage at 18 months.|Change from Baseline in Cholesterol Biomarkers at 18 months|Change from Baseline in Inflammatory Biomarkers at 18 months|Change from Baseline in Metabolism Biomarkers at 18 months|Change from Baseline in Homocysteine at 18 months|Change from Baseline in Vitamin D at 18 months","Weill Medical College of Cornell University","All","18 Years and older   (Adult, Older Adult)","","1000","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","1408015423","February 16, 2015","June 30, 2026","June 30, 2026","September 27, 2018","null","September 27, 2018","","","https://ClinicalTrials.gov/show/NCT03687710"
166,"NCT03687697","Comparison of Global, G-TL, & Cornell Media",,"Withdrawn","No Results Available","Infertility","Biological: Global vs. G-TL vs Cornell's C3 vs Cornell's C1/C2 media","Embryo development|Implantation rate|Pregnancy rate","Weill Medical College of Cornell University","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 4","0","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Other","1707018347","April 1, 2018","May 1, 2018","May 1, 2018","September 27, 2018","null","September 27, 2018","Center for Reproductive Medicine, New York, New York, United States","","https://ClinicalTrials.gov/show/NCT03687697"
167,"NCT03687684","Phase 1 Study of TAK-831 in Healthy Adult Asian Subjects",,"Not yet recruiting","No Results Available","Healthy Adult Asian Participants","Drug: TAK-831|Drug: Placebo","Number of Participants Reporting at Least One Treatment-emergent Adverse Events (TEAEs)|Number of Participants Reporting at Least One TEAEs Related to Laboratory Tests Results|Number of Participants Reporting at Least One TEAEs Related to Vital Sign|Number of Participants Reporting at Least One TEAEs Related to Body Weight|Number of Participants Reporting at Least One TEAEs Related to 12-lead Electrocardiogram (ECG) Parameters|Cmax; Maximum Observed Plasma Concentration for TAK-831|Cmax,ss; Maximum Observed Steady-state Plasma Concentration During a Dosing Interval for TAK-831|Tmax; Time of First Occurrence of Cmax for TAK-831|AUClast; Area Under the Plasma Concentration-Time Curve (AUC) From Time 0 to Time of the Last Quantifiable Concentration for TAK-831|AUC∞; AUC from Time 0 to Time of Infinity for TAK-831|AUCtau; AUC During a Dosing Interval for TAK-831","Takeda","All","20 Years to 55 Years   (Adult)","Phase 1","32","Industry","Interventional","Allocation: Randomized|Intervention Model: Sequential Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Other","TAK-831-1002|U1111-1219-2623","October 9, 2018","February 4, 2019","February 4, 2019","September 27, 2018","null","September 27, 2018","","","https://ClinicalTrials.gov/show/NCT03687684"
168,"NCT03687671","Long-term Effects of AAT in Patients With ABI",,"Not yet recruiting","No Results Available","Acquired Brain Injury","Other: Animal-assisted therapy|Other: Treatment as usual","socioemotional behaviour|Social cognition|Therapy motivation|Quality of life score|Depression|Adherence to treatnemt","Swiss Tropical & Public Health Institute|Rehab Basel|University of Basel","All","18 Years and older   (Adult, Older Adult)","Not Applicable","70","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","2018-01030","October 1, 2018","December 15, 2020","December 15, 2020","September 27, 2018","null","September 27, 2018","","","https://ClinicalTrials.gov/show/NCT03687671"
169,"NCT03687658","Applying Novel Technologies and Methods to Self-Regulation: Behavior Change Tools for Smoking and Binge Eating",,"Not yet recruiting","No Results Available","Smoking|Binge Eating|Behavior","Behavioral: Laddr","Binge eating episodes [binge eating sample only]|Smoking episodes [smoking sample only]","Stanford University|National Institutes of Health (NIH)|National Institute on Drug Abuse (NIDA)","All","18 Years to 50 Years   (Adult)","Not Applicable","100","Other|NIH","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science","47143|4UH3DA041713-04","October 1, 2018","November 30, 2020","November 30, 2020","September 27, 2018","null","September 27, 2018","Stanford Center for Cognitive and Neurobiological Imaging, Stanford, California, United States","","https://ClinicalTrials.gov/show/NCT03687658"
170,"NCT03687645","Hyperpolarised 13C-Pyruvate MRI Study",,"Recruiting","No Results Available","Cancer|Cardiovascular Diseases","Diagnostic Test: Hyperpolarised MRI","Pyruvate to Lactate conversion following the injection of Hyperpolarised 13C- Pyruvate|Pyruvate to Lactate conversion as an imaging biomarker|Correlation of Hyperpolarised 13C- Pyruvate MRI with genetic markers|Hyperpolarised 13C MRI as an imaging biomarker to assess response","University College, London|Cancer Research UK","All","18 Years to 80 Years   (Adult, Older Adult)","Not Applicable","25","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Basic Science","205839","July 1, 2017","June 30, 2020","June 30, 2020","September 27, 2018","null","September 27, 2018","University College London, London, United Kingdom","","https://ClinicalTrials.gov/show/NCT03687645"
171,"NCT03687632","ST266 Eye Drops for the Treatment of Persistent Corneal Epithelial Defects",,"Not yet recruiting","No Results Available","Persistent Corneal Epithelial Defect","Biological: ST266","Percent of subjects with complete healing|Safety endpoint of the incidence of adverse and serious adverse events|Time (in days) to complete re-epithelialization of the study eye|Persistence of complete corneal re-epithelialization in the study eye","Noveome Biotherapeutics, formerly Stemnion","All","18 Years and older   (Adult, Older Adult)","Phase 2","20","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ST266-PED-201","October 2018","October 2019","April 2020","September 27, 2018","null","September 28, 2018","","","https://ClinicalTrials.gov/show/NCT03687632"
172,"NCT03687619","Cognitive Orientation to Daily Occupational Performance and Conductive Education Approaches on Down Syndrome",,"Not yet recruiting","No Results Available","Down Syndrome, Trisomy 21","Other: CO-OP|Other: Conductive Education","performance quality rating scale|Nine Hole Peg Test|Bruininks-Oseretsky Motor Proficiency Test - Brief Form|Canadian Occupational Performance Measure|Dynamic Performance Analysis|Child Health Questionnaire- Parent Form|Goal Attainment Scaling|Parent Satisfaction Form","Hülya Özbeşer|Eastern Mediterranean University","All","7 Years to 18 Years   (Child, Adult)","Not Applicable","10","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","ETK00-218-0213","February 15, 2019","December 15, 2019","December 30, 2019","September 27, 2018","null","September 27, 2018","","","https://ClinicalTrials.gov/show/NCT03687619"
173,"NCT03687606","Efficacy and Safety of Long Term Use of hCG or hCG Plus hMG in Males With Isolated Hypogonadotropic Hypogonadism (IHH)","IHH","Not yet recruiting","No Results Available","Isolated Hypogonadotropic Hypogonadism|Kallmann Syndrome|Infertility","Drug: Human Chorionic Gonadotropin|Drug: human menopausal gonadotropin","Sperm density|Semen volume|Sperm activity|The time for sperm to appear during treatment|Serum testosterone levels|Testicular volume|Penis length|Pubic hair and genitalia","Tongji Hospital","Male","18 Years to 45 Years   (Adult)","Phase 4","210","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","TJ-IRB20180906","September 25, 2018","October 1, 2024","October 1, 2025","September 27, 2018","null","September 27, 2018","","","https://ClinicalTrials.gov/show/NCT03687606"
174,"NCT03687593","Safety and Performance Using Legion™ CR Oxinium and CoCr Femoral Implants Combined With Legion™/Genesis™ II XLPE High Flex Tibial Inserts","Legion Oxinium","Recruiting","No Results Available","Total Knee Arthroplasty","Device: Legion™ CR Oxinium and CoCr Femoral Implants combined with Legion™/Genesis™ II XLPE High Flex Tibial Inserts","Implant survival 10 years postoperatively","Smith & Nephew, Inc.","All","18 Years and older   (Adult, Older Adult)","","118","Industry","Observational","Observational Model: Other|Time Perspective: Other","17-4042-10","September 30, 2018","June 1, 2029","January 1, 2030","September 27, 2018","null","September 27, 2018","ROC Foundation, Reno, Nevada, United States","","https://ClinicalTrials.gov/show/NCT03687593"
175,"NCT03687580","Laser Therapy for At-Home Treatment of Diabetic Foot Ulcers - Canada","LLL&DIAB-02","Not yet recruiting","No Results Available","Diabetic Foot Ulcer","Device: B-Cure Laser Pro|Device: Sham laser","Incidence of complete (100%) wound closure|Time to complete (100%) wound closure","Scarborough Rouge Hospital","All","18 Years to 95 Years   (Adult, Older Adult)","Not Applicable","60","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","SUR-18-010","October 10, 2018","October 1, 2020","October 1, 2021","September 27, 2018","null","September 27, 2018","Scarborough Health Network ; Centenary Site, Toronto, Ontario, Canada","","https://ClinicalTrials.gov/show/NCT03687580"
176,"NCT03687567","A Retrospective Study on the Effect of HBA or HBB Genetic Defects on Early Embryonic Development",,"Recruiting","No Results Available","Thalassemia,Embryonic Development,Reproductive Sterility and Infertility","Procedure: Preimplantation genetic diagnosis","Gardner grading of blastocysts","Reproductive & Genetic Hospital of CITIC-Xiangya","All","Child, Adult, Older Adult","","737","Other","Observational","Observational Model: Cohort|Time Perspective: Retrospective","KYXM-201804","September 1, 2013","July 31, 2018","December 31, 2018","September 27, 2018","null","September 27, 2018","Reproductive & Genetic Hospital of CITIC-XIANGYA, Changsha, Hunan, China","","https://ClinicalTrials.gov/show/NCT03687567"
